time,station,bewd_i,bewd_i_flag,bewd_ii,bewd_ii_flag,bewd_iii,bewd_iii_flag,bewm_i,bewm_i_flag,bewm_ii,bewm_ii_flag,bewm_iii,bewm_iii_flag,bewm_mittel,bewm_mittel_flag,bft6,bft6_flag,bft8,bft8_flag,cglo_j,cglo_j_flag,dampf_i,dampf_i_flag,dampf_ii,dampf_ii_flag,dampf_iii,dampf_iii_flag,dampf_mittel,dampf_mittel_flag,dd32_i,dd32_i_flag,dd32_ii,dd32_ii_flag,dd32_iii,dd32_iii_flag,erdb_i,erdb_i_flag,erdb_ii,erdb_ii_flag,erdb_iii,erdb_iii_flag,ffx,ffx_flag,gew,gew_flag,glatt,glatt_flag,nebel,nebel_flag,p_i,p_i_flag,p_ii,p_ii_flag,p_iii,p_iii_flag,p_mittel,p_mittel_flag,raureif,raureif_flag,reif,reif_flag,rfb_i,rfb_i_flag,rfb_ii,rfb_ii_flag,rfb_iii,rfb_iii_flag,rfb_mittel,rfb_mittel_flag,rf_i,rf_i_flag,rf_ii,rf_ii_flag,rf_iii,rf_iii_flag,rf_mittel,rf_mittel_flag,rr,rra_manu,rra_manu_flag,rra_manu_i,rra_manu_i_flag,rra_manu_iii,rra_manu_iii_flag,rr_flag,rr_i,rr_i_flag,rr_iii,rr_iii_flag,sh,sha_manu,sha_manu_flag,sh_flag,sh_manu,sh_manu_flag,shneu_manu,shneu_manu_flag,sicht_i,sicht_i_flag,sicht_ii,sicht_ii_flag,sicht_iii,sicht_iii_flag,so_h,so_h_flag,tau,tau_flag,tl_i,tl_i_flag,tl_ii,tl_ii_flag,tl_iii,tl_iii_flag,tlmax,tlmax_flag,tlmin,tlmin_flag,tl_mittel,tl_mittel_flag,tsmin,tsmin_flag,vvbft_i,vvbft_i_flag,vvbft_ii,vvbft_ii_flag,vvbft_iii,vvbft_iii_flag,vv_mittel,vv_mittel_flag,zeitx,zeitx_flag,substation
2000-01-21T00:00+00:00,30,1.0,20,1.0,20.0,2.0,20.0,2.0,20,2.0,20.0,9.0,20.0,43.0,20,0.0,,1.0,,741.0,20,4.0,20,5.0,20.0,5.2,20.0,4.7,20.0,12.0,20,28.0,20,28.0,20,6.0,20,5.0,20.0,5.0,20.0,20.6,20,0.0,,0.0,,0.0,,964.0,20,961.6,20.0,968.1,20.0,964.6,20.0,0.0,,1.0,,,,,,,,,,71,20,50.0,20.0,75.0,20.0,65.0,20.0,0.7,5.0,20.0,0.0,20,5.0,20.0,20.0,-1,20,0.1,20.0,,2.0,20,,4.0,20,-1.0,20,80000.0,20,80000.0,20.0,60000.0,20.0,7.4,20,0.0,,-1.1,20,6.9,20.0,1.7,20.0,7.6,20.0,-2.8,20.0,2.4,20.0,-5.2,20,1.0,20,4.0,20,3.0,20,3.8,20,1515.0,20,16412
2000-01-22T00:00+00:00,30,1.0,20,1.0,20.0,1.0,20.0,10.0,20,10.0,20.0,10.0,20.0,100.0,20,0.0,,0.0,,251.0,20,4.0,20,4.0,20.0,4.0,20.0,4.0,20.0,4.0,20,12.0,20,4.0,20,9.0,20,9.0,20.0,9.0,20.0,8.1,20,0.0,,0.0,,0.0,,974.0,20,968.6,20.0,965.7,20.0,969.4,20.0,0.0,,0.0,,,,,,,,,,93,20,84.0,20.0,88.0,20.0,88.0,20.0,0.4,2.0,20.0,2.0,20,2.0,20.0,20.0,0.6,20,0.4,20.0,,3.0,20,,2.0,20,2.0,20,5000.0,20,15000.0,20.0,6000.0,20.0,0.0,20,0.0,,-4.9,20,-3.4,20.0,-4.1,20.0,1.7,20.0,-5.0,20.0,-1.7,20.0,-5.2,20,1.0,20,1.0,20,1.0,20,1.0,20,38.0,20,16412
2000-01-23T00:00+00:00,30,1.0,20,1.0,20.0,1.0,20.0,10.0,20,9.0,20.0,10.0,20.0,97.0,20,0.0,,0.0,,482.0,20,3.8,20,5.0,20.0,4.7,20.0,4.5,20.0,4.0,20,12.0,20,8.0,20,9.0,20,7.0,20.0,7.0,20.0,5.3,20,0.0,,0.0,,0.0,,961.4,20,962.1,20.0,964.6,20.0,962.7,20.0,0.0,,0.0,,,,,,,,,,93,20,79.0,20.0,90.0,20.0,87.0,20.0,0.1,2.0,20.0,0.0,20,2.0,20.0,20.0,-1,20,0.0,20.0,,3.0,20,,2.0,20,0.0,20,6000.0,20,15000.0,20.0,6000.0,20.0,2.1,20,0.0,,-5.3,20,0.5,20.0,-2.2,20.0,0.5,20.0,-7.8,20.0,-3.7,20.0,-9.9,20,1.0,20,1.0,20,2.0,20,1.5,20,1930.0,20,16412
2000-01-24T00:00+00:00,30,1.0,20,1.0,20.0,1.0,20.0,1.0,20,1.0,20.0,1.0,20.0,10.0,20,0.0,,0.0,,841.0,20,1.9,20,2.2,20.0,2.2,20.0,2.1,20.0,28.0,20,28.0,20,28.0,20,9.0,20,9.0,20.0,6.0,20.0,12.1,20,0.0,,0.0,,0.0,,970.6,20,972.8,20.0,975.8,20.0,973.1,20.0,0.0,,0.0,,,,,,,,,,53,20,46.0,20.0,56.0,20.0,52.0,20.0,-1,0.0,20.0,2.0,20,0.0,20.0,20.0,0.1,20,-1,20.0,,3.0,20,,2.0,20,0.0,20,80000.0,20,80000.0,20.0,60000.0,20.0,8.7,20,0.0,,-6.9,20,-3.4,20.0,-5.9,20.0,-2.2,20.0,-7.1,20.0,-4.7,20.0,-8.8,20,3.0,20,4.0,20,2.0,20,4.5,20,1214.0,20,16412
2000-01-25T00:00+00:00,30,1.0,20,,20.0,,20.0,1.0,20,0.0,20.0,0.0,20.0,3.0,20,0.0,,0.0,,814.0,20,2.2,20,2.5,20.0,2.5,20.0,2.4,20.0,28.0,20,16.0,20,4.0,20,6.0,20,6.0,20.0,6.0,20.0,5.8,20,0.0,,0.0,,0.0,,979.0,20,980.6,20.0,983.2,20.0,980.9,20.0,0.0,,1.0,,,,,,,,,,82,20,50.0,20.0,69.0,20.0,67.0,20.0,-1,0.0,20.0,0.0,20,0.0,20.0,20.0,-1,20,-1,20.0,,2.0,20,,2.0,20,-1.0,20,80000.0,20,60000.0,20.0,60000.0,20.0,8.6,20,0.0,,-10.7,20,-2.6,20.0,-7.1,20.0,-1.6,20.0,-10.7,20.0,-6.2,20.0,-11.5,20,2.0,20,2.0,20,1.0,20,2.1,20,1407.0,20,16412
2000-01-26T00:00+00:00,30,1.0,20,1.0,20.0,,20.0,1.0,20,1.0,20.0,0.0,20.0,7.0,20,0.0,,0.0,,823.0,20,2.0,20,3.0,20.0,2.8,20.0,2.6,20.0,32.0,20,16.0,20,8.0,20,6.0,20,6.0,20.0,6.0,20.0,5.2,20,0.0,,0.0,,0.0,,982.4,20,982.1,20.0,982.2,20.0,982.2,20.0,0.0,,1.0,,,,,,,,,,90,20,47.0,20.0,62.0,20.0,66.0,20.0,-1,0.0,20.0,0.0,20,0.0,20.0,20.0,-1,20,-1,20.0,,2.0,20,,2.0,20,-1.0,20,60000.0,20,30000.0,20.0,25000.0,20.0,8.7,20,0.0,,-13.0,20,0.6,20.0,-4.0,20.0,1.7,20.0,-13.2,20.0,-5.8,20.0,-13.9,20,1.0,20,1.0,20,1.0,20,1.0,20,143.0,20,16412
2000-01-27T00:00+00:00,30,1.0,20,,20.0,,20.0,1.0,20,0.0,20.0,0.0,20.0,3.0,20,0.0,,0.0,,820.0,20,2.7,20,3.8,20.0,3.7,20.0,3.4,20.0,8.0,20,20.0,20,4.0,20,6.0,20,5.0,20.0,5.0,20.0,3.7,20,0.0,,0.0,,0.0,,982.1,20,980.4,20.0,980.6,20.0,981.0,20.0,0.0,,1.0,,,,,,,,,,87,20,42.0,20.0,68.0,20.0,66.0,20.0,-1,0.0,20.0,0.0,20,0.0,20.0,20.0,-1,20,-1,20.0,,2.0,20,,2.0,20,-1.0,20,80000.0,20,30000.0,20.0,30000.0,20.0,8.7,20,0.0,,-9.0,20,5.6,20.0,-1.7,20.0,6.4,20.0,-9.3,20.0,-1.5,20.0,-10.4,20,1.0,20,1.0,20,2.0,20,1.5,20,1446.0,20,16412
2000-01-28T00:00+00:00,30,1.0,20,1.0,20.0,,20.0,1.0,20,8.0,20.0,0.0,20.0,30.0,20,0.0,,0.0,,843.0,20,3.2,20,4.0,20.0,3.9,20.0,3.7,20.0,4.0,20,20.0,20,4.0,20,5.0,20,5.0,20.0,5.0,20.0,3.6,20,0.0,,0.0,,0.0,,977.9,20,974.9,20.0,975.5,20.0,976.1,20.0,0.0,,1.0,,,,,,,,,,89,20,48.0,20.0,70.0,20.0,69.0,20.0,-1,0.0,20.0,0.0,20,0.0,20.0,20.0,-1,20,-1,20.0,,1.0,20,,-1.0,20,-1.0,20,60000.0,20,30000.0,20.0,15000.0,20.0,8.5,20,0.0,,-7.1,20,4.4,20.0,-1.4,20.0,6.0,20.0,-7.4,20.0,-0.7,20.0,-8.9,20,1.0,20,1.0,20,2.0,20,1.5,20,1600.0,20,16412
2000-01-29T00:00+00:00,30,1.0,20,1.0,20.0,1.0,20.0,6.0,20,9.0,20.0,10.0,20.0,83.0,20,0.0,,0.0,,453.0,20,3.6,20,4.5,20.0,4.7,20.0,4.3,20.0,4.0,20,16.0,20,4.0,20,5.0,20,5.0,20.0,5.0,20.0,4.3,20,0.0,,0.0,,0.0,,971.9,20,966.0,20.0,963.7,20.0,967.2,20.0,0.0,,1.0,,,,,,,,,,90,20,62.0,20.0,73.0,20.0,75.0,20.0,0.1,1.0,20.0,0.0,20,0.0,20.0,20.0,-1,20,-1,20.0,,1.0,20,,-1.0,20,-1.0,20,25000.0,20,20000.0,20.0,15000.0,20.0,2.1,20,0.0,,-5.8,20,2.5,20.0,0.8,20.0,2.9,20.0,-6.4,20.0,-1.8,20.0,-8.0,20,1.0,20,1.0,20,1.0,20,1.0,20,1120.0,20,16412
2000-01-30T00:00+00:00,30,1.0,20,1.0,20.0,2.0,20.0,10.0,20,9.0,20.0,10.0,20.0,97.0,20,0.0,,0.0,,314.0,20,6.7,20,9.3,20.0,8.3,20.0,8.1,20.0,28.0,20,28.0,20,28.0,20,5.0,20,5.0,20.0,5.0,20.0,5.7,20,0.0,,0.0,,0.0,,961.8,20,966.9,20.0,972.6,20.0,967.1,20.0,0.0,,0.0,,,,,,,,,,86,20,96.0,20.0,97.0,20.0,93.0,20.0,2.4,1.0,20.0,1.0,20,1.0,20.0,20.0,0.1,20,2.1,20.0,,1.0,20,,-1.0,20,-1.0,20,30000.0,20,25000.0,20.0,20000.0,20.0,0.2,20,0.0,,3.3,20,6.5,20.0,4.8,20.0,6.9,20.0,-0.8,20.0,3.1,20.0,-3.0,20,2.0,20,2.0,20,2.0,20,2.6,20,1232.0,20,16412
2000-01-31T00:00+00:00,30,1.0,20,1.0,20.0,1.0,20.0,1.0,20,6.0,20.0,8.0,20.0,50.0,20,1.0,,0.0,,766.0,20,6.3,20,7.4,20.0,6.8,20.0,6.8,20.0,32.0,20,16.0,20,8.0,20,5.0,20,5.0,20.0,1.0,20.0,16.5,20,0.0,,0.0,,1.0,,971.9,20,973.1,20.0,976.4,20.0,973.8,20.0,0.0,,1.0,,,,,,,,,,100,20,45.0,20.0,63.0,20.0,69.0,20.0,-1,0.0,20.0,1.0,20,0.0,20.0,20.0,0.3,20,-1,20.0,,1.0,20,,-1.0,20,-1.0,20,30000.0,20,50000.0,20.0,60000.0,20.0,5.5,20,0.0,,0.4,20,14.4,20.0,8.0,20.0,15.7,20.0,0.0,20.0,7.9,20.0,-1.1,20,1.0,20,1.0,20,1.0,20,1.0,20,1457.0,20,16412
2000-02-01T00:00+00:00,30,1.0,20,,20.0,,20.0,7.0,20,0.0,20.0,0.0,20.0,23.0,20,0.0,,0.0,,885.0,20,6.6,20,7.9,20.0,6.8,20.0,7.1,20.0,4.0,20,16.0,20,4.0,20,3.0,20,2.0,20.0,1.0,20.0,5.5,20,0.0,,0.0,,0.0,,981.3,20,976.7,20.0,975.5,20.0,977.8,20.0,0.0,,1.0,,,,,,,,,,95,20,49.0,20.0,79.0,20.0,74.0,20.0,-1,0.0,20.0,0.0,20,0.0,20.0,20.0,-1,20,-1,20.0,,0.0,20,,-1.0,20,-1.0,20,80000.0,20,50000.0,20.0,50000.0,20.0,8.8,20,0.0,,1.7,20,14.2,20.0,4.7,20.0,15.0,20.0,1.3,20.0,8.2,20.0,-1.0,20,2.0,20,1.0,20,1.0,20,1.5,20,2108.0,20,16412
2000-02-02T00:00+00:00,30,1.0,20,1.0,20.0,1.0,20.0,9.0,20,9.0,20.0,10.0,20.0,93.0,20,0.0,,0.0,,737.0,20,5.8,20,7.1,20.0,7.2,20.0,6.7,20.0,8.0,20,16.0,20,4.0,20,3.0,20,1.0,20.0,1.0,20.0,7.3,20,0.0,,0.0,,0.0,,971.6,20,969.9,20.0,970.0,20.0,970.5,20.0,0.0,,1.0,,,,,,,,,,97,20,48.0,20.0,72.0,20.0,72.0,20.0,-1,0.0,20.0,0.0,20,0.0,20.0,20.0,-1,20,-1,20.0,,0.0,20,,-1.0,20,-1.0,20,80000.0,20,30000.0,20.0,20000.0,20.0,6.4,20,0.0,,-0.3,20,12.8,20.0,7.0,20.0,13.4,20.0,-0.6,20.0,6.4,20.0,-2.6,20,1.0,20,2.0,20,1.0,20,1.5,20,158.0,20,16412
2000-02-03T00:00+00:00,30,1.0,20,1.0,20.0,1.0,20.0,8.0,20,5.0,20.0,3.0,20.0,53.0,20,0.0,,0.0,,596.0,20,6.4,20,5.6,20.0,5.4,20.0,5.8,20.0,32.0,20,32.0,20,32.0,20,1.0,20,1.0,20.0,1.0,20.0,11.2,20,0.0,,0.0,,0.0,,976.1,20,980.1,20.0,983.0,20.0,979.7,20.0,0.0,,0.0,,,,,,,,,,63,20,52.0,20.0,63.0,20.0,59.0,20.0,0.0,1.0,20.0,0.0,20,0.0,20.0,20.0,-1,20,-1,20.0,,0.0,20,,-1.0,20,-1.0,20,80000.0,20,80000.0,20.0,80000.0,20.0,3.4,20,1.0,,7.2,20,8.0,20.0,4.7,20.0,11.4,20.0,2.3,20.0,6.9,20.0,-0.8,20,2.0,20,3.0,20,2.0,20,3.2,20,1227.0,20,16412
2000-02-04T00:00+00:00,30,1.0,20,0.0,20.0,,20.0,1.0,20,1.0,20.0,0.0,20.0,7.0,20,0.0,,0.0,,939.0,20,5.4,20,5.5,20.0,5.3,20.0,5.4,20.0,8.0,20,16.0,20,4.0,20,3.0,20,1.0,20.0,1.0,20.0,8.0,20,0.0,,0.0,,0.0,,990.8,20,989.7,20.0,988.5,20.0,989.7,20.0,0.0,,1.0,,,,,,,,,,95,20,51.0,20.0,75.0,20.0,74.0,20.0,-1,0.0,20.0,1.0,20,0.0,20.0,20.0,0.0,20,-1,20.0,,0.0,20,,-1.0,20,-1.0,20,80000.0,20,50000.0,20.0,50000.0,20.0,9.1,20,0.0,,-1.1,20,8.1,20.0,2.0,20.0,8.9,20.0,-1.1,20.0,3.9,20.0,-4.0,20,1.0,20,2.0,20,1.0,20,1.5,20,254.0,20,16412
2000-02-05T00:00+00:00,30,1.0,20,1.0,20.0,1.0,20.0,3.0,20,8.0,20.0,4.0,20.0,50.0,20,0.0,,0.0,,690.0,20,5.6,20,8.6,20.0,8.2,20.0,7.5,20.0,4.0,20,32.0,20,4.0,20,3.0,20,1.0,20.0,1.0,20.0,8.4,20,0.0,,0.0,,0.0,,983.4,20,983.3,20.0,983.9,20.0,983.5,20.0,0.0,,1.0,,,,,,,,,,89,20,54.0,20.0,82.0,20.0,75.0,20.0,0.0,1.0,20.0,0.0,20,1.0,20.0,20.0,-1,20,0.0,20.0,,0.0,20,,-1.0,20,-1.0,20,30000.0,20,30000.0,20.0,30000.0,20.0,4.0,20,0.0,,0.4,20,14.0,20.0,6.9,20.0,15.2,20.0,-1.0,20.0,7.1,20.0,-3.3,20,1.0,20,3.0,20,1.0,20,2.1,20,1240.0,20,16412
2000-02-06T00:00+00:00,30,1.0,20,0.0,20.0,,20.0,1.0,20,1.0,20.0,0.0,20.0,7.0,20,0.0,,0.0,,882.0,20,7.1,20,9.1,20.0,8.0,20.0,8.1,20.0,28.0,20,20.0,20,4.0,20,1.0,20,1.0,20.0,1.0,20.0,6.6,20,0.0,,0.0,,0.0,,982.4,20,980.1,20.0,979.2,20.0,980.6,20.0,0.0,,0.0,,,,,,,,,,92,20,51.0,20.0,78.0,20.0,74.0,20.0,-1,0.0,20.0,0.0,20,0.0,20.0,20.0,-1,20,-1,20.0,,0.0,20,,-1.0,20,-1.0,20,30000.0,20,15000.0,20.0,20000.0,20.0,8.5,20,1.0,,3.2,20,15.7,20.0,7.3,20.0,16.5,20.0,2.6,20.0,9.6,20.0,0.4,20,2.0,20,1.0,20,1.0,20,1.5,20,402.0,20,16412
2000-02-07T00:00+00:00,30,1.0,20,1.0,20.0,1.0,20.0,8.0,20,7.0,20.0,9.0,20.0,80.0,20,0.0,,0.0,,803.0,20,6.3,20,7.3,20.0,7.5,20.0,7.0,20.0,32.0,20,8.0,20,4.0,20,3.0,20,1.0,20.0,1.0,20.0,7.0,20,0.0,,0.0,,0.0,,974.7,20,973.6,20.0,975.1,20.0,974.5,20.0,0.0,,1.0,,,,,,,,,,96,20,42.0,20.0,65.0,20.0,68.0,20.0,-1,0.0,20.0,0.0,20,0.0,20.0,20.0,-1,20,-1,20.0,,0.0,20,,-1.0,20,-1.0,20,60000.0,20,30000.0,20.0,20000.0,20.0,7.1,20,0.0,,0.9,20,15.3,20.0,9.0,20.0,16.5,20.0,0.4,20.0,8.5,20.0,-1.8,20,2.0,20,2.0,20,1.0,20,2.1,20,1431.0,20,16412
2000-02-08T00:00+00:00,30,1.0,20,1.0,20.0,1.0,20.0,8.0,20,9.0,20.0,4.0,20.0,70.0,20,0.0,,0.0,,693.0,20,6.9,20,8.0,20.0,7.5,20.0,7.5,20.0,32.0,20,16.0,20,4.0,20,3.0,20,1.0,20.0,1.0,20.0,6.0,20,0.0,,0.0,,0.0,,971.3,20,968.6,20.0,965.3,20.0,968.4,20.0,0.0,,1.0,,,,,,,,,,94,20,62.0,20.0,71.0,20.0,76.0,20.0,0.0,1.0,20.0,0.0,20,0.0,20.0,20.0,-1,20,-1,20.0,,0.0,20,,-1.0,20,-1.0,20,50000.0,20,50000.0,20.0,30000.0,20.0,4.0,20,1.0,,2.5,20,10.8,20.0,7.7,20.0,12.1,20.0,2.3,20.0,7.2,20.0,-0.2,20,1.0,20,1.0,20,1.0,20,1.0,20,2322.0,20,16412
2000-02-09T00:00+00:00,30,1.0,20,1.0,20.0,1.0,20.0,10.0,20,10.0,20.0,10.0,20.0,100.0,20,1.0,,0.0,,387.0,20,8.3,20,4.7,20.0,5.8,20.0,6.3,20.0,28.0,20,28.0,20,32.0,20,1.0,20,1.0,20.0,1.0,20.0,15.8,20,0.0,,0.0,,0.0,,966.5,20,969.3,20.0,976.0,20.0,970.6,20.0,0.0,,0.0,,,,,,,,,,86,20,41.0,20.0,74.0,20.0,67.0,20.0,0.0,5.0,20.0,1.0,20,5.0,20.0,20.0,0.0,20,0.0,20.0,,0.0,20,,-1.0,20,-1.0,20,60000.0,20,80000.0,20.0,60000.0,20.0,1.0,20,0.0,,6.5,20,9.0,20.0,3.5,20.0,10.6,20.0,3.4,20.0,7.0,20.0,2.5,20,2.0,20,3.0,20,2.0,20,3.2,20,914.0,20,16412
2000-02-10T00:00+00:00,30,1.0,20,1.0,20.0,,20.0,1.0,20,2.0,20.0,0.0,20.0,10.0,20,0.0,,0.0,,949.0,20,5.4,20,5.5,20.0,5.2,20.0,5.4,20.0,28.0,20,32.0,20,4.0,20,3.0,20,1.0,20.0,1.0,20.0,7.0,20,0.0,,0.0,,0.0,,979.2,20,979.7,20.0,979.7,20.0,979.5,20.0,0.0,,1.0,,,,,,,,,,90,20,46.0,20.0,68.0,20.0,68.0,20.0,-1,0.0,20.0,2.0,20,0.0,20.0,20.0,0.0,20,-1,20.0,,0.0,20,,-1.0,20,-1.0,20,80000.0,20,80000.0,20.0,60000.0,20.0,7.9,20,0.0,,-0.3,20,9.7,20.0,3.0,20.0,10.8,20.0,-1.2,20.0,4.8,20.0,-3.9,20,1.0,20,2.0,20,1.0,20,1.5,20,1218.0,20,16412
2000-02-11T00:00+00:00,30,1.0,20,1.0,20.0,1.0,20.0,9.0,20,10.0,20.0,8.0,20.0,90.0,20,0.0,,0.0,,769.0,20,4.8,20,5.5,20.0,7.0,20.0,5.8,20.0,4.0,20,12.0,20,12.0,20,3.0,20,1.0,20.0,1.0,20.0,5.1,20,0.0,,0.0,,0.0,,977.1,20,979.9,20.0,982.6,20.0,979.9,20.0,0.0,,1.0,,,,,,,,,,98,20,47.0,20.0,77.0,20.0,74.0,20.0,-1,0.0,20.0,0.0,20,0.0,20.0,20.0,-1,20,-1,20.0,,0.0,20,,-1.0,20,-1.0,20,50000.0,20,30000.0,20.0,20000.0,20.0,5.3,20,0.0,,-3.1,20,9.4,20.0,5.6,20.0,9.5,20.0,-3.3,20.0,3.1,20.0,-5.2,20,1.0,20,1.0,20,1.0,20,1.0,20,1533.0,20,16412
2000-02-12T00:00+00:00,30,1.0,20,1.0,20.0,1.0,20.0,10.0,20,3.0,20.0,10.0,20.0,77.0,20,0.0,,0.0,,672.0,20,6.7,20,6.5,20.0,6.2,20.0,6.5,20.0,16.0,20,24.0,20,4.0,20,1.0,20,1.0,20.0,1.0,20.0,4.7,20,0.0,,0.0,,0.0,,981.5,20,978.0,20.0,978.0,20.0,979.2,20.0,0.0,,0.0,,,,,,,,,,89,20,61.0,20.0,77.0,20.0,76.0,20.0,0.0,1.0,20.0,0.0,20,1.0,20.0,20.0,-1,20,0.0,20.0,,0.0,20,,-1.0,20,-1.0,20,30000.0,20,30000.0,20.0,10000.0,20.0,3.5,20,1.0,,3.0,20,7.8,20.0,3.8,20.0,8.9,20.0,2.8,20.0,5.9,20.0,-0.2,20,1.0,20,1.0,20,1.0,20,1.0,20,1142.0,20,16412
2000-02-13T00:00+00:00,30,1.0,20,1.0,20.0,1.0,20.0,1.0,20,9.0,20.0,2.0,20.0,40.0,20,0.0,,0.0,,915.0,20,5.1,20,5.9,20.0,6.4,20.0,5.8,20.0,4.0,20,16.0,20,4.0,20,3.0,20,1.0,20.0,1.0,20.0,4.9,20,0.0,,0.0,,0.0,,978.0,20,974.0,20.0,971.0,20.0,974.3,20.0,0.0,,1.0,,,,,,,,,,99,20,52.0,20.0,78.0,20.0,76.0,20.0,-1,0.0,20.0,0.0,20,0.0,20.0,20.0,-1,20,-1,20.0,,0.0,20,,-1.0,20,-1.0,20,30000.0,20,50000.0,20.0,50000.0,20.0,7.0,20,0.0,,-2.3,20,8.8,20.0,4.1,20.0,10.1,20.0,-2.7,20.0,3.7,20.0,-4.6,20,1.0,20,2.0,20,2.0,20,2.1,20,1243.0,20,16412
2000-02-14T00:00+00:00,30,1.0,20,1.0,20.0,1.0,20.0,1.0,20,3.0,20.0,1.0,20.0,17.0,20,1.0,,0.0,,1066.0,20,4.0,20,4.6,20.0,3.6,20.0,4.1,20.0,28.0,20,24.0,20,0.0,20,1.0,20,1.0,20.0,1.0,20.0,15.5,20,0.0,,0.0,,0.0,,974.9,20,973.0,20.0,974.9,20.0,974.3,20.0,0.0,,0.0,,,,,,,,,,53,20,37.0,20.0,42.0,20.0,44.0,20.0,-1,0.0,20.0,0.0,20,0.0,20.0,20.0,-1,20,-1,20.0,,0.0,20,,-1.0,20,-1.0,20,60000.0,20,80000.0,20.0,80000.0,20.0,8.9,20,0.0,,3.1,20,10.1,20.0,4.9,20.0,10.5,20.0,1.1,20.0,5.8,20.0,-1.4,20,3.0,20,2.0,20,0.0,20,2.1,20,1549.0,20,16412
2000-02-15T00:00+00:00,30,1.0,20,1.0,20.0,1.0,20.0,10.0,20,7.0,20.0,10.0,20.0,90.0,20,0.0,,0.0,,607.0,20,4.6,20,5.2,20.0,5.3,20.0,5.0,20.0,8.0,20,20.0,20,4.0,20,3.0,20,1.0,20.0,1.0,20.0,4.6,20,0.0,,0.0,,0.0,,974.5,20,972.1,20.0,972.0,20.0,972.9,20.0,0.0,,1.0,,,,,,,,,,70,20,58.0,20.0,72.0,20.0,67.0,20.0,-1,0.0,20.0,0.0,20,0.0,20.0,20.0,-1,20,-1,20.0,,0.0,20,,-1.0,20,-1.0,20,25000.0,20,25000.0,20.0,25000.0,20.0,3.0,20,0.0,,1.1,20,5.4,20.0,2.5,20.0,7.9,20.0,-1.2,20.0,3.4,20.0,-3.6,20,1.0,20,1.0,20,1.0,20,1.0,20,1602.0,20,16412
2000-02-16T00:00+00:00,30,1.0,20,1.0,20.0,1.0,20.0,10.0,20,8.0,20.0,10.0,20.0,93.0,20,1.0,,0.0,,528.0,20,5.9,20,7.6,20.0,5.8,20.0,6.4,20.0,8.0,20,16.0,20,32.0,20,3.0,20,1.0,20.0,1.0,20.0,14.4,20,0.0,,0.0,,0.0,,964.1,20,958.4,20.0,958.7,20.0,960.4,20.0,0.0,,0.0,,,,,,,,,,89,20,69.0,20.0,65.0,20.0,74.0,20.0,0.4,1.0,20.0,0.0,20,1.0,20.0,20.0,-1,20,0.3,20.0,,0.0,20,,-1.0,20,-1.0,20,20000.0,20,30000.0,20.0,50000.0,20.0,1.2,20,0.0,,1.1,20,8.4,20.0,5.2,20.0,9.1,20.0,-0.1,20.0,4.5,20.0,-2.9,20,1.0,20,1.0,20,2.0,20,1.5,20,1622.0,20,16412
2000-02-17T00:00+00:00,30,1.0,20,1.0,20.0,1.0,20.0,10.0,20,1.0,20.0,2.0,20.0,43.0,20,0.0,,0.0,,1049.0,20,4.9,20,3.7,20.0,3.6,20.0,4.1,20.0,32.0,20,24.0,20,28.0,20,1.0,20,1.0,20.0,1.0,20.0,10.3,20,0.0,,0.0,,0.0,,957.7,20,957.7,20.0,961.0,20.0,958.8,20.0,0.0,,0.0,,,,,,,,,,70,20,36.0,20.0,46.0,20.0,51.0,20.0,-1,0.0,20.0,1.0,20,0.0,20.0,20.0,0.1,20,-1,20.0,,0.0,20,,-1.0,20,-1.0,20,80000.0,20,80000.0,20.0,80000.0,20.0,6.4,20,0.0,,1.8,20,7.2,20.0,3.4,20.0,8.1,20.0,1.2,20.0,4.7,20.0,-1.0,20,2.0,20,2.0,20,1.0,20,2.1,20,1448.0,20,16412
2000-02-18T00:00+00:00,30,1.0,20,1.0,20.0,1.0,20.0,1.0,20,6.0,20.0,10.0,20.0,57.0,20,0.0,,0.0,,1038.0,20,4.2,20,4.1,20.0,4.5,20.0,4.3,20.0,8.0,20,16.0,20,12.0,20,3.0,20,1.0,20.0,1.0,20.0,7.2,20,0.0,,0.0,,0.0,,967.4,20,966.0,20.0,963.5,20.0,965.6,20.0,0.0,,1.0,,,,,,,,,,88,20,40.0,20.0,55.0,20.0,61.0,20.0,-1,0.0,20.0,0.0,20,0.0,20.0,20.0,-1,20,-1,20.0,,0.0,20,,-1.0,20,-1.0,20,80000.0,20,80000.0,20.0,60000.0,20.0,7.0,20,0.0,,-3.5,20,7.2,20.0,4.0,20.0,7.8,20.0,-3.6,20.0,2.1,20.0,-6.3,20,1.0,20,2.0,20,1.0,20,1.5,20,1425.0,20,16412
